A11	A12	A13	A14	A15	A16	A17	A18	A19	A2	A20	A21	A22	A23	A4	A5	A6	A7	A8	D1	D10	D11	D12	D13	D16	D17	D18	D19	D2	D20	D21	D23	D3	D4	D5	D6	D7	D8	D9	F1	F10	F12	F13	F14	F15	F16	F17	F18	F19	F2	F20	F21	F22	F3	F4	F5	F6	F7	F9	K1	K10	K11	K12	K13	K14	K15	K16	K17	K18	K19	K2	K20	K21	K22	K24	K3	K4	K5	K6	K7	K8	P10	P11	P12	P13	P14	P15	P16	P17	P18	P19	P3	P5	P8	P9
te_1317509	0	0	0	1.38266129273613	1.27655987258051	0	0	0	0	0	0	0	1.93600018996532	2.2135764726565	0	3.97805887313258	1.24345661917681	0	0	0	6.06696603122015	0	0	0	0	0	3.27635679292612	0	0.779507446631401	0	3.63901366559775	3.03617795068063	3.20513551091569	1.72437655621533	3.64510481159238	0	3.77970467983602	1.29491254012261	2.88922515598314	2.20096585029244	0	1.93764937309097	0	0	3.26507499882689	0	4.51132597186931	0	0	4.23499234983948	0	0	0	0	0	4.43097070488043	0	0	2.3083163485873	0	1.27000932826549	0	0	0	0	4.43905634147844	3.20280919233903	1.73056301627831	0.768482427699545	0	0	0	0	0	3.8119353527618	0	0	0	0	2.72155073678139	0	4.7811352323981	0	4.79492623576752	0	0	3.07535523689136	4.24244830335603	0	0	0	0	4.53212671105063	0	3.63219242934029
te_1319814	0	0	0	2.24817296293233	0	0	0	3.97003919993379	0	0	0	3.69285004805047	1.93600018996532	2.2135764726565	2.44768606003902	3.69458628925046	1.90122511916134	0	0	0	4.28021192957565	0	0	0	0	0	0	0	4.58071419732678	0	2.75040424143138	3.03617795068063	0	1.72437655621533	4.74949952054835	5.34204544675328	0	0	3.02162271487748	2.20096585029244	0	5.69917889632692	0	0	4.74635385595132	2.98192030071995	4.46756148985073	0	1.27834350177768	5.84157287906001	0	0	0	0	0	5.43250635995929	0	0	2.3083163485873	0	0	0	0	0	0	3.91079449801922	3.20280919233903	4.64146440196115	0.768482427699545	0	0	0	0	0	3.8119353527618	0	0	0	0	0	0	0	0	4.71772258452678	0	6.54023283548774	3.07535523689136	3.92533312044443	0	0	0	1.36063332665823	4.33523709494719	0	3.63219242934029
te_1320156	0	0	0	0	0	0	0	0	3.51376234114599	1.99356313781054	0	0	0	1.29589620474993	3.84460782893418	0	0	0	0	0	0	0	0	0	3.26631795156219	0	0	0	1.28278935911741	4.057077317438	2.75040424143138	0	0	0	0	0	0	0	3.45537677303067	0	0	0	0	2.37175522273048	0	3.21419391066689	0	0	0	2.74539451211188	0	0	0	0	0	0	3.76487097076465	0	0	0	0	0	0	0	0	0	0	0	3.00625663980571	0	0	0	0	0	0	4.31228807970196	0	0	0	1.26240520793035	0	4.61775409265293	0	0	0	0	3.309577298984	0	0	0	0	0	2.44025851359146	0	0
te_1320163	0	0	0	0	1.27655987258051	0	2.3834241991924	0	2.23945806339934	0	0	0	0	0	0	0	0	3.5165339496511	0	0	0	0	0	0	0	2.40684753351151	0	0	2.75111185072804	3.45369564398421	0	0	1.76476543744553	0.822219732523957	0	2.83569798091394	0	3.5731513954905	1.94422949216445	0	0	0	0	0	0	0	2.13984569990328	0	0	2.66655718698148	0	0	0	3.20587267915835	1.90919889361499	0	0	0.764549918879838	0	0	1.9348042559972	0	0	0	0	0.453639414932231	0	1.73056301627831	0	0	0	0	0	3.33632208666604	0	3.55839405274336	0	0	1.70056651492493	0	0	0	0	0	0	0	0	0	0	0	2.5122143297699	0	1.30789278370053	0	0
te_1320181	0	0	0	3.5504814409384	0	0	2.3834241991924	1.67837510260282	3.07799370857522	0	0	4.79942549460377	0	0	0	1.93022413013104	0	0	0	0	0	0	6.40181779431608	0	0	0	0	1.8018000528012	0	0	4.49082437618956	3.03617795068063	0	0	3.72576837602079	0	0	0	0	0	0	0	0	0	0	0	1.89751897071198	0	0	0	0	4.41322480333492	0	0	0	0	0	0	0	0	0	2.59421359013512	0	4.41522607387148	3.68620310339768	0	0	0	0.958032768751263	0	0	0	0	0	0	2.33424992897907	0	0	2.00013736267948	0	0	0	0	0	0	0	0	0	0	0	0	0	3.67878999181536	0	0
te_1329224	0	0	0	0	0	0	2.28281305580454	0	0	0	0	2.94703615443371	0	0	0	0	0	0	3.26149376301393	1.989002645245	0	0	0	0	0	0	0	0	0	0	0	0	2.69634360652117	0	0	0	0	0	0	2.20096585029244	4.10371128187845	0.772056607978415	0	0	0	0	0	4.07437250760763	0	0	4.10365495767518	0	0	0	0	0	0	0	2.85976908474524	0	0	0	0	2.04566458391814	0	2.78907198787972	0	0	0	1.5273014866936	0	3.71845304772695	0	2.96812821447948	1.39537265850746	1.88567512386964	0	0	0	0	4.76358188532759	0	0	0	2.39785261461371	0	0	0	2.09835941713565	0	0	0	0	0	0
te_1329521	0	0	0	0	1.27655987258051	0	2.3834241991924	0	2.23945806339934	0	0	0	0	0	0	0	0	1.31731354949345	0	0	0	0	0	0	0	3.36785685341061	0	0	0	3.45369564398421	0	0	1.76476543744553	0.822219732523957	0	0	0	3.5731513954905	1.94422949216445	0	0	0	0	0	0	0	2.13984569990328	0	0	2.66655718698148	0	0	0	3.20587267915835	0	0	0	0.764549918879838	0	0	0	0	0	0	0	0.453639414932231	0	1.73056301627831	0	0	0	0	0	0	0	0	0	0	1.70056651492493	0	0	0	0	0	0	0	0	0	0	0	1.59283124196768	0	4.53212671105063	0	0
te_1329539	0	0	0	0	0	0	3.91256584880612	1.67837510260282	0	0	0	0.803836111494485	0	0	0	1.26637998879563	0	0	0	0	0	2.86142195847045	0	0	0	0	0	1.8018000528012	3.26281448127539	4.17536749701809	4.00349190723751	0	0	0	3.72576837602079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.41322480333492	0	0	0	0	0	4.36229579265992	0	0	0	2.59421359013512	0	3.57896521684517	0	0	0	0	0.958032768751263	0	0	0	0	0	0	2.33424992897907	0	0	2.00013736267948	0	0	0	0	0	0	0	0	4.12382994770637	1.85829027142177	0	0	0	3.67878999181536	0	0
te_1332955	0	4.7581454883999	0	0	1.27655987258051	0	0	0	0.802763391037578	0	0	0	0	0	0	0	0	4.54721818318292	0	0	5.73384928689669	3.14308981210944	6.5037341028056	0	0	0	0	0	0	0	2.75040424143138	0	0	0	0	0	0	0	0	0	4.21271909376072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.26235526144247	4.26076624250072	6.119345460018	3.03735809893169	4.16507380583379	0	0	4.41522607387148	0	0	0	1.34807110873493	0	0	0	0	0	0	4.36224397167309	0	4.10004635873684	0	0	0	4.94957262751598	0	0	6.10819832966226	1.94365416830369	1.0451344752434	5.25341515674573	0	0	2.48390366905624	1.22913968089164	0	0	0	4.30563480725345
te_1332992	0	0	0	0	0	2.95146852105948	0	0	0	0	0	0	0	0	0	0	0	0	2.7498565524901	2.79477965089694	0	0	5.8449122583783	0	0	0	0	0	0	0	3.15014577344855	0	0	0	4.40217236801036	0.536236575085653	0	0	0	0	0	0	0	0	0	0	2.96611630431206	2.31080889927278	0	0	0	3.54952025367876	0	0	4.34284153237615	0	0	0	0	0	0	2.41110028194116	0	0	0	0	0	3.12574642644062	0	0	0	0	1.66084286311812	0	0	0	2.02714909253966	0	0	1.9252045966387	0	4.38348249995088	3.65628309980381	0	0	4.07673099000543	0	0	0	0	0	0	0	0	0
te_1335703	0	0	0	0	0	3.31910929036409	0	0	0	0	0	0	0	3.66019363643084	0	0	0	0	0	0	0	0	0	3.61636667604973	0	2.40684753351151	0	0	0	0	0	0	2.35365597336655	0	0	0	2.73544855249164	0.788109856064916	0	0	3.38483059977131	0	1.90773058949537	0	0	0	1.24053392760545	0	0	2.40034607839868	0	0	0	0	0	0	4.1531291273125	0	0	0	4.47082763476225	1.28664425245893	0	0	0	0	0	0	2.72853346724776	0	0	0	1.95705382202733	0	0	0	3.556546023621	0	0	0	3.85353296397688	0	0	0	4.80964503405648	0	0	0	0	0	4.73015946769549	0	3.50214930791023	0	1.59055400087646
te_1338911	5.55624245608643	5.03792619199535	2.66085137349978	2.32732034129354	0	3.20665998034186	5.06931497838754	5.56114660625955	0	1.31678090473031	3.16071134165554	2.89880450150359	4.47237394493422	3.95911607887513	0.801214414167711	3.72096892811543	3.57787717201464	3.99278327180906	4.39525194532748	3.4129549804933	0.591511141911779	0	0	0	3.94202559453537	3.77247509931085	0	0	4.24135346619785	3.35687401662772	0	3.80381282113754	2.97305358593972	4.74712232229287	1.65913878044422	5.01687528878823	2.10324651866724	0	1.27748549726145	0	5.72658832395067	5.08837041643461	5.66599665508901	3.68157997492852	0	5.60325708688113	2.34726280705729	2.92650931088612	4.5734744828395	4.21629300069344	2.51667835304889	0	0	4.40556482926923	4.3748151285837	1.25978042450472	0	5.57961085630711	5.26880668723128	4.15605836201531	3.01044977878513	0	4.86508056810924	2.04566458391814	3.63024373141117	0	5.65090780267281	0	2.9203837715131	0	0.5858756318924	3.87614863835643	4.07508375081631	0	3.72565794547056	1.88567512386964	0	0	4.24810102202299	0.954046531198148	6.33076088600165	0	5.4289293690891	5.00446762343996	2.74277698890801	0	3.37921446083568	0	0	4.83615363217103	3.24932985535584	4.82983079402838	0	4.07855573811219	5.30192898026891
te_1338918	0	0	0	1.22624608136164	0	0	0.957514406676236	3.75172913820583	0	0	0	0	1.27095739243318	0	0	1.26637998879563	0	0	0	2.44743033496107	0	0	0	0	4.96238984735947	2.40684753351151	0	0	2.75111185072804	3.06237686804124	0	0	0	2.98424646288092	0	3.45937328958183	0	0	0	0	0	0	0	4.84990067489785	0	0	0	0	0	0	4.49755910837351	0	0	0	0	2.55607995060565	0	2.55872791757921	0	0.783235589559977	3.70031382231631	0	1.90522172099595	0	0	0	4.35046478128897	0	1.93126996997995	0	1.71239508764437	0	0	0	3.53588772984695	0	0	0	0	0	0	0	0.787021582010723	3.04131017455784	0	1.0451344752434	0	0	0	0	0	0	0	0	3.17737552951683
te_1338919	0	4.30902070843103	0	0	0	0	5.1186045511927	2.92638239427014	0	0	0	0	0	0	0	3.4381603005292	0	0	0	2.44743033496107	0	0	0	0	6.1868363220149	0	0	0	2.40579318414954	0	0	0	0	4.80138383325062	0	1.89855340307212	0	0	0	0	1.88704076734601	0	0	0	0	0	3.87071943864096	0	3.02290315233024	0	0	0	0	0	0	2.55607995060565	0	2.1680642070175	0	0	3.70031382231631	1.95575869528071	0	0	0	0	0	0	4.9978788462972	0	0	0	0	2.01200494404316	2.74566270689636	3.98403507735796	0	0	0	2.72155073678139	0	0	0	5.64904652187241	2.39785261461371	4.20644095055422	1.31370599034374	0	0	4.75665938738595	0	0	0	0	0
te_1346378	0	0	0	0	1.94306324340957	3.31910929036409	0	1.30282499860021	0	0	0	0	0	0	0	0	3.9411381152298	2.45313539050639	0	0	0	0	0	0	0	3.64097332776266	0	0	0	0	0	0	1.24512616758976	0	0	0	0	3.81584087330455	1.27748549726145	0	0	0	0	2.37175522273048	0	1.61829087880934	0	0	0	3.45746670085542	3.38477652232665	1.58875582542144	0	0	0	0	1.92547152831996	0	0	0	0	0	0	0	0	0	3.69356267653704	0	0	0	3.33745084119349	0	0	0	4.24307602479407	0	0	3.66716593519619	0	2.3776403530701	0	0	0	0	0	0	4.05318289295723	0	0	0	0	4.86906296953673	3.30082359014088	1.70962882987265	0
te_1346380	0	0	4.47872889276169	0	0	0	0	0	0	0	0	0	0	0	4.23431862027524	1.26637998879563	0	1.31731354949345	0	0	0	0	0	4.64016753910943	0	3.64097332776266	0	0	0	3.25308407317508	0	1.28725355941066	3.58052452093372	0	3.03461445817773	0	1.27197242950464	5.6970159772071	4.65596635461589	0	0	0	0	1.91983695242352	0	3.41420571871803	0	1.21445889309748	2.74468045747058	3.25679869743139	2.33570294898636	0	4.58744199510505	0	0	0	2.37793296416006	0	0	1.95752280424214	0	3.94448308714448	0	1.35857466149124	3.98553981964889	3.30272490363004	1.99441490320486	0	0	0	0	0	0	1.33154002846041	0	0	0	4.0952877581216	0	3.76453530382055	0	6.0066421467889	0	0	1.27702885671638	0	1.69094850501367	0	0	0	0	0	1.98243442190263	0	0
te_1364307	0	1.96187196755746	0	0	0	2.45686929677509	0	0	0	0	2.92958671946321	0	4.27588725402887	4.91197406779216	1.31332404711025	0	0	3.69333429039956	0	0	0	0	4.99757641495701	0	4.18933028923162	3.64097332776266	0	0	0	4.38630773680379	0	0	3.20513551091569	3.73226805194137	0	3.93772629636433	0	4.08659978846436	3.63148705444982	6.76733853412893	0	4.47450567847505	0	0	4.00663726948952	4.43969701961388	3.57323842653384	0	5.01628539928137	1.94593173795109	0	4.30307821067376	4.54060019031388	0	3.21226026986744	5.21953316258564	5.16922843888766	3.43078824697407	0	0	0	4.96493397106978	0	0	1.31269029152518	0	0	5.30899000089037	0	2.00429962514614	1.71239508764437	4.57326856659066	0	2.82106673236445	0	0	0	2.77648345623987	5.42644364305894	0	0	0	0	1.96086506151852	0	5.60353825785324	0	0	2.91923384974846	0	0	3.14402912011653	0	4.01242960420583	2.67002436552119
te_1364308	0	1.96187196755746	0	0	1.27655987258051	0	0	0	2.23945806339934	0	1.46499911785689	0	4.64527981135446	1.29589620474993	3.19664493801427	0	0	0	0	0	0.822049326602777	0	0	0	0	3.79799115656158	0	0	0	0	0	2.75756089876727	0	1.34269620832735	0	3.65485531496259	0	2.42246543230657	0	3.80243457674873	0	5.8660152168803	0	0	4.00663726948952	0	0	0	3.359861302587	0	0	0	4.54060019031388	0	4.18784926740249	2.99511627161811	0	2.99790643742707	0	0	0	0	0	0	0	0	0	0	4.63912889908387	4.07147773016987	0	2.01465291774496	2.75816786791825	3.10157597384052	2.74566270689636	0	0	2.77648345623987	4.84566682832572	2.16908600990961	0	0	0	0	0	0	0	0	3.67987384950303	0	0	1.36063332665823	3.67878999181536	2.96574733518358	0
te_1364329	1.98958209587183	0	0	2.66864050405169	4.4814986445528	0	0	0	3.31226894417685	0	0	0	0	0	4.23431862027524	4.71700714487314	0	1.99422950832984	0	0	0	0	0	0	0	0	0	0	1.28278935911741	4.80861078528355	0	0	1.24512616758976	0	0	0	0	0.788109856064916	2.39848250948833	0	0	0	0	4.62423690446277	0	0	0	4.63050283412885	4.73665118476422	0	0	5.31539844007661	5.24283314643419	0	0	3.22767293946681	0	4.45714758145999	0	0	0	0	5.08525362302975	0	1.31269029152518	0	0	0	0	2.00429962514614	0	4.57326856659066	0	2.47252298392838	2.09123601664936	0	0	3.82441700664288	4.12945569934249	1.26240520793035	0	0	1.96422635123266	0	2.74277698890801	0	0	0	2.30412133989307	2.02244849338786	4.09855921930385	0	4.22570364697696	4.96702509206486	4.48913168757055
te_1365863	0	0	0	0	0	4.12632984616126	0	3.8282289666205	0	5.1106000698059	0	0	1.27095739243318	0	0.27252354361503	1.93022413013104	0.751742762359391	0	0	0	0	0	0	0	1.5416051032342	0	4.75847277503845	0	0	0	0	3.64674324424914	0	0	1.05598667841884	0	0	0	0	2.20096585029244	0	0	0	1.91983695242352	0	0	0	2.31080889927278	0	0	0	0	0	0	0	0	0.765239772688917	0.764549918879838	0	0	0	0	0	0	2.79413988056354	4.43905634147844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.805309118955617	0	0	0	0	3.39566693669399	4.39631031953921	0	1.85829027142177	0	0	0	0	0	0
te_1393166	0	0	0	0	0	0	0	0	3.31226894417685	0	0	0	0	1.96738607601834	0	3.61407092539658	0	3.08067162725958	0	2.44743033496107	0	1.74426540236002	5.09875893023205	0	0	3.93958471989307	3.27635679292612	0	0	0	2.58806683537821	0	0	2.02591376252781	0	3.39908502944045	1.27197242950464	0	0	0	0	0	0	0	4.58313202634589	0	3.3013809742162	0	0	0	0	0	4.16164111316369	0	3.21226026986744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.32708610951173	0	0	2.75816786791825	3.5381635042735	3.3173195685324	0	0	0	0	0	0	0	4.31202768582805	0	4.38732897557013	0	3.76863299549185	0	0	1.33991474674051	0	0	0	0	0
te_1421652	0	2.41778690989929	0	2.76561047831539	2.39720561409565	4.55158993633287	0	4.21764800379235	3.07799370857522	0	3.95992095079603	0	0	0	0	2.72732976599813	0	0	0	2.79477965089694	0	0	0	0	0	0	0	0	0	0	0	3.80381282113754	0	0	0	1.01660104587905	0	0	0	0	0	0	0	0.354317073831268	0	1.91078951474312	0	5.34398049678809	1.27834350177768	3.79055246040736	0	2.66775492526583	0	0	4.1322501508828	3.22767293946681	0	0	3.52875370843209	4.58925777891221	1.27000932826549	0	0	1.35857466149124	0	0	0	0	0	0.582045226687755	0	0	3.47110804376521	0	0	4.73362287845463	0	3.28949557804009	0	0	0	0	0	0	0	0	0	0	0	0	1.88305107569196	0	0	0	3.60541867222196
te_1421732	4.58658167436291	2.00414114618562	0.464971514286728	1.22624608136164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.559935283840478	0	0	0	0	0	0.228814622869637	0.316038073434415	0	3.35296921876416	0	0	0	0	0	0	0	2.02553508888293	0	0	1.95277937198804	0	0	0	0	0	0.233166501065638	0	0	5.3180133004578	0	0	0	0	0	0	0	0.656120832627843	1.24661014132103	0.833625682634764	0	0	0.326176404312386	2.03260541089194	0	0	0	0	0	1.91669929236312	3.8119353527618	0	0	0	0	0	0	0	0	0	0	0	0.801486775644109	0	0	0	1.88305107569196	0	0	0	0
te_1421844	0	2.75134143733568	4.37678248699118	0.739664236639096	0.438986385918432	0	0	0.793735713144174	0	1.99356313781054	0.338860047108025	0	0	2.42381590513097	0	3.91223981066376	0	0	0	3.07451604469672	0	0	0	0	0.559935283840478	0	0	0	3.46357356426001	1.27639901128579	0.228814622869637	0	0	0	0	0.750261677922501	0	1.66922265376136	0.77575052232782	0	0	0.226321810906066	0	0	0	0	0	1.21445889309748	0	0	3.75576600807148	0	0	0	1.90919889361499	0	3.43230929268967	0	0	0.783235589559977	0	0.656120832627843	0.42568280837191	0.47620463261479	3.30804911307114	0	4.74744542506965	5.09731076025685	0	0	0	0	0	2.01200494404316	0	0	0	0	0	0	3.85353296397688	0.795760515827304	0	0	0	0	3.51103138353017	0	0	0	0	0	0	0	0
te_1421962	0	1.18529276997725	4.83609714777794	3.5504814409384	0	0	0	2.22273892755262	0	0.999303478498443	2.65423775217892	0	0	0	0	2.38314190588314	0	4.32360128580202	4.85597217736798	0	0	0	0	0	0	0	0	0	1.28278935911741	3.78670343767032	0.441553629422978	5.03094774906235	0	0	0	2.52974233381376	0	0	0	0.782051295259588	0	0.437069200881232	4.90197381043819	0	0	3.58983450546661	0	1.21445889309748	0	0	0.419356286390563	0	0	5.08356578476916	0	0	0	0	0	3.87762050398317	0	0	0.42568280837191	5.36741177087521	0	1.30915440999286	3.51675984140319	4.17015491427792	2.56665411396459	1.5863753378045	0	2.82408901752464	1.95705382202733	0	0	0	1.72551846144945	5.57937374353452	0	0	0	0	0	0	0	0	0	0.923262414696713	1.85829027142177	5.68748063062695	1.22913968089164	0	0	0	0
te_1422871	0	4.19959602854823	0	0	3.63003835413487	0	0	1.30282499860021	1.99195520540305	0	3.83165861646618	0	2.7339760347634	4.8404934255448	0	3.91223981066376	0	0	2.40459713082292	0	0	0	0	3.61636667604973	0	1.28355489331666	0	0	0	0	0	0	3.40500524731777	0	0	0	0	0	0.77575052232782	0	0	0	0	0	0	2.70493753685917	2.68962088615076	5.19591871014559	0	0	0	0	0	0	0	1.25978042450472	2.37793296416006	0	3.15479288077715	0	4.16507380583379	0	2.35572020956364	0	0	0	0	0	0	0	4.74451094965747	2.26334753020959	0	0	0	0	0	0	0	0	0	1.97964822728077	1.96422635123266	0	0	0	0	0	3.67987384950303	0	0	0	0.797343652083203	0	5.50004656534834
te_1422880	0	2.20776455545416	0	0	0	3.52070225877922	0	0	1.24474600690184	0	0	1.69475121204975	0	0	1.07987370176703	0	1.24345661917681	1.77275833752435	1.28192112311653	0	0	0	0	0	0.628588879906351	0	1.29170772700814	0	1.95090839537986	2.39698367489126	0.779160580965126	0	0	0	1.28620274178897	1.24134952766384	3.01338635553598	0	0	0	0	2.57383911869334	0	0	0	0	1.24053392760545	2.65125821561548	4.48439895845346	0	0	0.739242785645622	0	1.31952024803387	1.61682984800894	1.25978042450472	0	0	0	0	0	0	0	0	3.47716120413514	3.19042432209079	0	1.93683920120403	3.61537288715399	1.32536881951783	0	2.66025749849005	0	4.01499063607217	0	0.928208432015068	0	0.792001762838271	0	1.9252045966387	1.08493525081548	0	0	3.27483714659353	0	0.842939034667245	4.44632888049574	0	0	0	2.67289736196248	0	0.797343652083203	4.01242960420583	0
te_1422888	0	0	0	0	0	0	0	3.39728928536022	0	0	2.31363845349742	0	0	3.81738303688937	0	1.63615268277067	4.51616777882145	0	0	0	0	0	0	0	0	0	0	0	0	0	2.75040424143138	0	0	0	0	0	0.771849682849992	0	0	0	0	0	0	0	0	0	0	0	1.27834350177768	0	0	0	0	0	2.45378298031693	0	0	0	1.8621001236351	0	0	0	1.90522172099595	0	0	1.98401514363373	0	0.826076718394264	2.38428794522078	0	0	1.3336623108422	0	0	0	0	0	0	3.32209292853337	2.16908600990961	0	3.29747128767736	0	4.69936574749967	0	0	0	0	0	0	0	0	1.30789278370053	0	0
te_1423460	0	0	1.33408790658964	0	0	3.08469936037361	0	0	0	0	4.07770536464778	3.08020885278881	0	0	0	2.72732976599813	0	2.31721251530224	0	0	2.83659557078156	1.35998670596577	0	0	0	0	0	0	0	0	0	0	2.35365597336655	0	0	2.83569798091394	4.04998489523133	0	0	0	0	3.01382388645386	4.34093878995372	0	0	2.15386538283257	1.60610553590856	0	4.17849453068188	0	0	0	0	0	0	1.92188790511886	0	0	0	0	0	1.95575869528071	0	0	2.94076712797838	0	0	0	0	2.46412148413419	0	0	1.28767403550649	0	0	0	5.0573572474593	0	2.80751190690941	0	4.12477841458794	0	0	0	0	2.87766654978717	0	0	0	0	0	0	0	0	0
te_1426325	0	2.90982311410467	0	0	0	3.52070225877922	0	0	1.38293771257727	0	0	1.69475121204975	0	0	1.69050740439122	0	1.90122511916134	1.85240987062895	1.28192112311653	0	0	0	0	0	0.78114105753616	0	1.96212458260208	0	1.95090839537986	2.39698367489126	0.779160580965126	0	0	0	1.28620274178897	1.60705504762885	3.01338635553598	0	0	0	1.59649068676313	2.57383911869334	0	0	0	4.07646092871357	1.89751897071198	2.65125821561548	4.48439895845346	0	0	0.739242785645622	0	0	1.61682984800894	1.92188790511886	0	0	0	0	0	0	0	0	3.63024373141117	3.19042432209079	0	2.59061995007738	3.61537288715399	1.5273014866936	0	2.66025749849005	0	4.01499063607217	0	1.23120445694508	0	1.30038762924469	0	1.9252045966387	1.31906315756277	0	0	3.27483714659353	0	0.842939034667245	4.34449512783483	0	0	0	2.67289736196248	0	0.797343652083203	4.01242960420583	0
te_1426326	0	2.261028101269	0	0	0	0	0	0	0	0	0	1.74696987896408	1.27095739243318	0	0	0	2.8388369991312	0	0	0	0	0	0	4.46728881469593	0.78114105753616	0	0	0	0	1.04736529824929	0	0	0	0	0	1.60705504762885	0	0	0	0	1.59649068676313	3.24677733413338	0	0	2.16161272834478	4.07646092871357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9348042559972	0	0	0	0	0	0	2.59061995007738	0	0	0	0	0	0	0.860194053248918	1.23120445694508	0	0	1.85811362138065	1.78583034551552	0	0	0	0	0	0	1.98971502670736	0	0	0	0	0	2.9337774370205	0	0
te_1430926	4.44615936288464	1.96187196755746	0	3.8475704035805	0	0	0	0	3.6905320445382	0	3.53484274244343	0	0	2.77002109185441	4.94029333818178	0	0	0	0	0	3.73190528994555	0	0	0	0	0	0	0	0	0	0	0	0	2.48767825921768	3.26800274444325	4.88986832974	0	3.65866503379113	3.7884193494289	0	0	0	0	0	0	0	0	0	0	0	4.49755910837351	0	0	1.31952024803387	0	0	0	0	0	0	0	0	1.24661014132103	4.41522607387148	0	0	0	0	0	0	0	0	0	0	0	0	5.65006876866358	0	0	0	4.72332298522772	0	0	0	4.17638066406785	0	0	0	0	0	0	0	3.30082359014088	4.01242960420583	0
te_1454436	2.79544258569729	1.6652806540694	0	0	0	1.00203300848484	0	1.75562528553711	4.0559960241103	4.12118630916721	0.732826727437413	1.99383643773177	1.93600018996532	2.2135764726565	0.324779385324058	2.72732976599813	0	3.31500073000677	3.79838890916025	3.3087211736198	1.93000710416825	0	1.84157670456261	2.96360101704086	3.26631795156219	0	2.41806316025123	2.01206467941572	2.2709321904702	0	1.60113314635801	1.28725355941066	0.887247275350375	0	2.14080527280357	0	3.40698190920422	0	0.555789772533085	0	1.23227935285126	2.57383911869334	2.91388263721332	0	2.40784056715017	0	3.71772663749213	4.42413794989992	0	0.440004074559751	1.84426509489317	3.17498055451758	0	0	0	3.83275159230144	0	3.26658937132187	2.66371204978427	4.50013842444633	0.770461719176427	0	0.753960587946145	2.29595592055185	0	3.83811104417829	0.804166086198191	4.25435741728303	0	2.47978597682146	0	0	1.05728114011692	2.50372333141057	2.74566270689636	0.344289722717836	2.27649145079533	2.09660227859276	3.93090847594709	3.94964603988165	1.74939000446474	0	0.660295960118312	2.4166857501801	4.3272186151817	2.42367305441202	2.44820800175659	0	2.91923384974846	3.48725418171442	0	1.97530752291896	0	0.463058561835935	0
te_1454439	0	0	2.90012905920048	2.22768855415068	1.94306324340957	0	0	0	1.3154958519804	0	1.99222985900082	0	0	3.17058543289222	0.57540377783224	3.29054606120778	3.30593163461554	2.24185267138453	0.778892166805484	0	0	0.834641705272502	3.84952054689316	3.08825879482602	0	0	0.445773511486303	0	1.28278935911741	2.39698367489126	4.70402105042061	0	0.349454244086205	1.72437655621533	0	2.96734921715882	0	0	0.54174429322718	2.12208139345552	0	2.18221942553294	0.890000721355677	2.08512902185103	2.7532605285582	0	0	3.44678950745354	0	0.776707323532857	1.97380618789312	1.58875582542144	3.1380468204705	1.99698956299032	1.24975016079888	2.16558472666494	4.71080579005358	0.307551599924583	0	3.32370561212092	0.551725977084281	1.28664425245893	2.14798416631816	0.600483510860085	0	2.62594119412935	0	1.88947426284066	3.66901837421856	3.71237504256538	3.10268281978608	2.01465291774496	0	3.10157597384052	0.860194053248918	2.21368894529481	4.58915793858586	0	0	1.26240520793035	0	0	0.2315823726087	0	0	0.48217737435555	0	0	2.17165921541819	0	0.529680646324946	0	0.797343652083203	0	0
